Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4OeGTfPIF6sURCstaEqf4R,"P' aquí, p' allá","A golpes de Rock'n'Roll","La Fuga",2000,256213,54,false,azvwtt6iohg3hran3hxv47xn6,2020-04-25T17:48:28Z,"","DRO/EastWest Spain",0.415,0.651,7,-4.643,0,0.0302,0.0164,0,0.111,0.281,155.17,4
spotify:track:12YCTXfmP10Fq1ycFADcAn,"Desde mi ventana - 2006 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,227226,54,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.816,0.758,7,-5.206,1,0.171,0.401,0,0.0592,0.892,95.036,4
spotify:track:15BdyloOmohWRWcnO4QILo,"Sé lo que hicisteis - 2006 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,228546,67,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.676,0.923,4,-6.374,1,0.0638,0.394,0,0.104,0.863,159.955,4
spotify:track:5tusuce6vJETlevXyuUQVn,"Sin Noticias De Holanda - 2006 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,239813,55,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.548,0.828,11,-6.581,0,0.198,0.357,0,0.312,0.691,98.859,4
spotify:track:3misMaUHvsydK0Bo9ZgNwl,"Un Recuerdo Que Olvidar - 2006 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,168706,51,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.566,0.925,1,-5.856,0,0.174,0.2,0,0.121,0.934,190.19,4
spotify:track:5VwYcCKNAgDqDJ9ah9tDGl,"Con la luna llena","Sin Noticias De Holanda","Melendi",2006-07-14,228213,68,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.68,0.856,4,-6.516,1,0.158,0.702,0,0.0893,0.673,163.941,4
spotify:track:7gHXpZ9RfD5ym9GZWlo35F,"Hablando en plata - 2003 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,185066,61,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.586,0.801,7,-5.105,1,0.0458,0.185,0,0.355,0.684,149.523,4
spotify:track:7DEARwjnKstwejsFcGuqO3,"El Informe Del Forense - 2006 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,197640,49,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.728,0.785,11,-5.902,0,0.133,0.66,0,0.0836,0.484,99.978,4
spotify:track:0XPTUpIO4UKGM7Jxs3Y0jb,"Vuelvo A Traficar - 2006 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,227560,53,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.669,0.916,2,-6.021,1,0.208,0.47,0,0.312,0.785,178.012,4
spotify:track:2iZnx5jRngSbQfI68PjWn9,"Una Historia De Tantas - 2006 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,240960,43,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.514,0.656,1,-7.282,0,0.0968,0.463,0,0.0747,0.447,160.129,4
spotify:track:2u3z6fCb4C7i1uOzYo7OBm,"Contando Primaveras - 2006 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,191600,40,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.685,0.929,4,-4.508,1,0.0428,0.545,0.00000477,0.166,0.96,143.998,4
spotify:track:49NjyMF2NnxNktEmi2Xge3,"Asturias - 2006 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,248320,52,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.726,0.883,4,-5.234,1,0.0784,0.0144,0.000661,0.0367,0.884,115.012,4
spotify:track:4gcTmo4tIo9N1pnwqwhQI0,"Moratalá - 2006 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,258466,41,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.706,0.877,7,-6.314,0,0.0393,0.0392,0.00281,0.0702,0.9,91.484,4
spotify:track:6ZJ67QlrGFuN0LYY88II8I,"Mi rumbita pa tus pies - 2003 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,197933,59,false,azvwtt6iohg3hran3hxv47xn6,2020-04-23T17:35:59Z,"flamenco,flamenco pop","Parlophone Spain",0.563,0.956,11,-4.98,0,0.0824,0.318,0,0.0196,0.902,183.987,4
spotify:track:20LHkUQY4SbhS9qAPyR1w9,"Mi Rumbita Pa Tus Pies - Remix;2006 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,228040,41,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.7,0.953,7,-4.663,1,0.156,0.0571,0,0.0785,0.688,103.051,4
spotify:track:2sMyuwyCdcrnmB5x48vVyq,"Con la luna llena - Edición Vuelta a España '04","Sin Noticias De Holanda","Melendi",2006-07-14,199093,42,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.665,0.793,9,-7.064,1,0.123,0.147,0,0.134,0.734,164.038,4
spotify:track:14k97UDP3Cyek4gMDp50xi,"Trae Pa' K Esa Yerba Güena - 2006 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-14,222533,43,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T18:11:16Z,"flamenco,flamenco pop","Parlophone Spain",0.726,0.957,4,-3.728,0,0.0701,0.137,0,0.0875,0.877,118.107,4
spotify:track:5Nr1ZcH9PGTiQdGl9HCCS1,"Now You're Gone (feat. DJ Mental Theo's Bazzheadz) - Video Edit","Now You're Gone - The Album","Basshunter;DJ Mental Theos Bazzheadz",2008-01-15,148186,72,false,azvwtt6iohg3hran3hxv47xn6,2020-04-27T19:57:52Z,"eurodance,europop","WM Sweden",0.639,0.976,1,-5.503,1,0.354,0.0213,0,0.0856,0.354,147.99,4
spotify:track:7sJZxmZjqoiZkIvf0PehMF,"El morito Juan","El Fary","El Fary",1981,144680,49,false,azvwtt6iohg3hran3hxv47xn6,2020-05-02T12:07:07Z,"flamenco,flamenco pop","WM Spain",0.713,0.876,2,-6.821,1,0.033,0.33,0,0.214,0.954,106.609,4
spotify:track:7nskxCYXAwoKiJkZzUMcJo,"Smoke! Smoke! Smoke! (That Cigarette)","Smoke! Smoke! Smoke!","Tex Williams",1960-01-01,163333,0,false,azvwtt6iohg3hran3hxv47xn6,2020-05-11T14:12:09Z,"","Capitol Nashville",0.653,0.716,4,-7.443,1,0.366,0.748,0,0.062,0.877,124.51,4
spotify:track:6tuSry6Ttn4qiyCFTa3XPl,"The Shot-Gun Boogie","Capitol Collectors Series","Tennessee Ernie Ford",1991-01-01,155160,28,false,azvwtt6iohg3hran3hxv47xn6,2020-05-11T14:17:15Z,"country cristiano,country clásico","Capitol Nashville",0.742,0.327,7,-13.062,1,0.317,0.47,0.00000523,0.0669,0.903,174.334,4
spotify:track:2jPgfwVXOKnUl2QLQsnIAT,"If I Didn't Care","The Anthology","The Ink Spots",1998-06-16,181973,52,false,azvwtt6iohg3hran3hxv47xn6,2020-05-21T18:10:57Z,"adult standards","Geffen",0.417,0.123,6,-16.572,0,0.0377,0.993,0.0125,0.143,0.18,137.444,3
spotify:track:5X7zViJE5FvOZ8vhcVk1NV,"El Nano","El Nano","Melendi",2008-02-29,169160,51,false,azvwtt6iohg3hran3hxv47xn6,2022-04-20T22:53:16Z,"flamenco,flamenco pop","Parlophone Spain",0.646,0.96,5,-2.899,1,0.0605,0.00739,0.000424,0.0541,0.74,117.964,4
spotify:track:1msphInQ8bBBQGFZkll7FX,"En Que Estrella Estara","He Perdido Los Zapatos","Nena Daconte",2006-01-01,140666,63,false,azvwtt6iohg3hran3hxv47xn6,2022-04-20T23:10:16Z,"","Universal Music Spain S.L.",0.73,0.378,5,-7.441,1,0.183,0.279,0.0000167,0.0869,0.697,170.044,4
spotify:track:4vDjYFhRlK47NozwF4EKRT,"Dale Maraca","Dale Maraca","Los Sultanes",2009-09-21,167845,37,false,azvwtt6iohg3hran3hxv47xn6,2022-04-21T19:33:55Z,"cumbia,cuarteto","LETS GROOVE RECORDS",0.627,0.824,0,-2.992,1,0.265,0.0572,0.000026,0.28,0.93,98.092,4
spotify:track:5rv6SY8fTA7h1sSIcKv33C,"Calle la Pantomima","Calle la Pantomima","Melendi",2007-06-15,188293,32,false,azvwtt6iohg3hran3hxv47xn6,2022-04-22T21:10:02Z,"flamenco,flamenco pop","Parlophone Spain",0.465,0.869,11,-5.9,0,0.0746,0.678,0.00000903,0.136,0.544,158.217,3
spotify:track:19vhfSUgVJO2enJ6XidUGO,"Molinos De Viento","La Leyenda De La Mancha","Mägo de Oz",1998,251681,73,false,azvwtt6iohg3hran3hxv47xn6,2022-04-23T22:32:11Z,"folk metal,rock en español,rock celta,rock mexicano","Locomotive Records",0.491,0.877,7,-3.758,1,0.0425,0.000259,0,0.0876,0.819,138.31,4
spotify:track:5Q2uU5NGcS0mKwmgF28kRZ,"Haste Que El Cuerpo Aguante","Finisterra","Mägo de Oz",2000,272532,69,false,azvwtt6iohg3hran3hxv47xn6,2022-04-23T22:32:17Z,"folk metal,rock en español,rock celta,rock mexicano","Locomotive Records",0.564,0.812,11,-5.432,0,0.0767,0.0407,0,0.12,0.616,95.969,4
spotify:track:0dQPkfweyWDzZ20Auq3F14,"La danza del fuego","Finisterra","Mägo de Oz",2000,313097,65,false,azvwtt6iohg3hran3hxv47xn6,2022-04-23T22:32:20Z,"folk metal,rock en español,rock celta,rock mexicano","Locomotive Records",0.477,0.836,0,-5.662,1,0.0506,0.033,0.0000343,0.248,0.213,131.812,4
spotify:track:6VVBXRsXAuN5UvqKNw7j0l,"Cacho a Cacho","Estopa","Estopa",1999-10-18,148746,63,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:45:48Z,"flamenco,flamenco pop","Ariola",0.456,0.843,0,-8.682,1,0.0559,0.105,0.00176,0.0939,0.842,79.608,4
spotify:track:1eHr7GbGrNMIb01YUwLdku,"Camiseta de Rokanrol","Camiseta de Rokanrol","Estopa;Fito y Fitipaldis",2022-02-24,229832,60,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:46:06Z,"flamenco,flamenco pop","Sony Music Entertainment",0.682,0.846,0,-5.119,1,0.0525,0.018,0,0.0957,0.423,129.993,4
spotify:track:3FifroUyur8j5mTM78WuXQ,"Ay Haiti!","Ay Haiti!","Alejandro Sanz;Aleks Syntek;Bebe;Belinda;Carlos Jean;Daddy Jean;David Otero;Enrique Iglesias;Estopa;Hombres G;Juanes;Kun Agüero;La Mala;La Oreja de Van Gogh;Macaco;Marta Sánchez;Merce;Miguel Bosé;Najwa;OBK",2010-04-02,311346,54,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:46:09Z,"pop latino,rock en español,latina,flamenco,flamenco pop,rock latino,rock mexicano,tropipop,reggae en español,música alternativa latina,synthpop","Columbia (BMG Spain)",0.673,0.753,7,-5.002,1,0.119,0.272,0,0.071,0.424,120.057,4
spotify:track:69aj4fQBQCAHoGcn1PBbGS,"Tan Solo","Estopa","Estopa",1999-10-18,270226,43,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:46:21Z,"flamenco,flamenco pop","Ariola",0.558,0.313,4,-11.935,0,0.0292,0.659,0.000551,0.158,0.229,132.044,4
spotify:track:3muNhB0pmorg1u4H9ejXc1,"Poquito a Poco","Estopa","Estopa",1999-10-18,182720,52,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:46:27Z,"flamenco,flamenco pop","Ariola",0.592,0.798,0,-9.027,1,0.0565,0.297,0,0.164,0.639,141.882,4
spotify:track:3AH6GaEPShZyjS7DVZMYRE,"Suma y Sigue","Estopa","Estopa",1999-10-18,194973,45,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:46:31Z,"flamenco,flamenco pop","Ariola",0.777,0.621,9,-9.737,0,0.0319,0.47,0,0.0969,0.936,126.036,4
spotify:track:56XC5MEe1Mimy8mGKJMy27,"Estopa","Estopa","Estopa",1999-10-18,215013,49,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:46:36Z,"flamenco,flamenco pop","Ariola",0.687,0.703,0,-8.448,1,0.148,0.0127,0.00465,0.0503,0.911,179.999,4
spotify:track:26PQ2HSYlky6lK9MrvMZB8,"Bossanova","Estopa","Estopa",1999-10-18,196026,54,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:46:40Z,"flamenco,flamenco pop","Ariola",0.931,0.429,9,-12.252,0,0.0684,0.275,0.0116,0.0833,0.96,120.023,4
spotify:track:2SapVxPg9dsT2l0uubUbND,"Ni pa Ti Ni pa Mí","Voces de Ultrarumba","Estopa",2005-11-16,235413,38,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:46:55Z,"flamenco,flamenco pop","Ariola",0.59,0.496,11,-10.426,0,0.066,0.515,0,0.129,0.768,133.62,4
spotify:track:0XTp7FvMMRslFWk4S7CFzX,"Malabares","Voces de Ultrarumba","Estopa",2005-11-16,205706,57,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:46:59Z,"flamenco,flamenco pop","Ariola",0.498,0.888,9,-7.424,0,0.0428,0.0631,0.0000492,0.429,0.841,105.917,4
spotify:track:69DpfNk26mtxn2YXeFOIYg,"Destrangis in the Night","Destrangis","Estopa",2001-10-23,207506,50,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:47:07Z,"flamenco,flamenco pop","Ariola",0.673,0.788,11,-5.604,0,0.0398,0.431,0,0.117,0.54,133.932,4
spotify:track:61LzCmHiVbE0nT5lcHQS4b,"Jardin del Olvido","Destrangis","Estopa",2001-10-23,223160,46,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:47:15Z,"flamenco,flamenco pop","Ariola",0.743,0.66,7,-6.076,1,0.026,0.33,0.00000724,0.123,0.647,110.068,4
spotify:track:1rTWkeR6JN6bDw2EdvnFmK,"El Blade","Destrangis","Estopa",2001-10-23,192533,38,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:47:18Z,"flamenco,flamenco pop","Ariola",0.497,0.947,11,-5.25,0,0.112,0.2,0,0.0561,0.709,91.973,4
spotify:track:2bvh3BNluHfXdVXgOVaAM2,"Te Vi Te Vi","Destrangis","Estopa",2001-10-23,248906,36,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:47:22Z,"flamenco,flamenco pop","Ariola",0.69,0.606,4,-6.315,0,0.0335,0.673,0,0.0672,0.338,129.045,4
spotify:track:4Xybmu6G9wXgIst1eY3XhA,"Nasío pa la Alegria","Destrangis","Estopa",2001-10-23,207133,57,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:47:27Z,"flamenco,flamenco pop","Ariola",0.702,0.907,11,-4.247,0,0.0719,0.254,0,0.122,0.927,95.02,4
spotify:track:5ab53mDowJluAhcTlixQmQ,"Vuelvo a las Andadas","Destrangis","Estopa",2001-10-23,236200,43,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:47:30Z,"flamenco,flamenco pop","Ariola",0.377,0.944,9,-3.869,0,0.218,0.43,0,0.115,0.557,173.246,4
spotify:track:2t9Ms65Rnx1Modqofqw3WT,"Ke Pasa!?","Destrangis","Estopa",2001-10-23,199693,35,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:47:33Z,"flamenco,flamenco pop","Ariola",0.744,0.934,4,-3.282,0,0.0947,0.155,0,0.0517,0.827,89.997,4
spotify:track:4BtggpHp17Ak3RP0LITrue,"Partiendo la Pana","Destrangis","Estopa",2001-10-23,240466,59,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:47:37Z,"flamenco,flamenco pop","Ariola",0.534,0.693,10,-4.893,0,0.0862,0.496,0,0.0961,0.605,130.904,4
spotify:track:1MhIcoUO2SSYi52wjtRFAG,"Mi Primera Cana","Destrangis","Estopa",2001-10-23,96400,49,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:47:41Z,"flamenco,flamenco pop","Ariola",0.607,0.597,2,-9.171,1,0.0649,0.822,0,0.349,0.825,134.598,4
spotify:track:3IhHtJSkbz8d7dGLXbW7HE,"Ojitos Rojos - Directo","Destrangis","Estopa",2001-10-23,263906,53,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:47:45Z,"flamenco,flamenco pop","Ariola",0.487,0.959,11,-2.828,0,0.099,0.347,0,0.969,0.696,140.229,4
spotify:track:5ufRJlbPfDWV88PWOmrns0,"Tanta Tinta Tonta","¿La Calle Es Tuya?","Estopa",2004-02-24,193240,48,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:48:18Z,"flamenco,flamenco pop","Ariola",0.805,0.893,9,-7.711,0,0.088,0.0977,0,0.159,0.787,97.005,4
spotify:track:25NKR4lr2XEkXugQQ35ldd,"Cuando Cae la Luna","¿La Calle Es Tuya?","Estopa",2004-02-24,196400,53,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:48:35Z,"flamenco,flamenco pop","Ariola",0.79,0.778,11,-8.021,1,0.056,0.255,0.00000587,0.18,0.829,97.522,4
spotify:track:4XqU95ur4uMGXUKy2acy9g,"Necesito Medicación","¿La Calle Es Tuya?","Estopa",2004-02-24,210973,35,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:48:42Z,"flamenco,flamenco pop","Ariola",0.747,0.559,6,-8.166,0,0.0438,0.0674,0,0.0716,0.766,90.038,4
spotify:track:39Itq8x1jroA9WaBiSmuzR,"Corazón Aerodinámico","¿La Calle Es Tuya?","Estopa",2004-02-24,223786,49,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:48:48Z,"flamenco,flamenco pop","Ariola",0.818,0.683,9,-7.999,0,0.0693,0.136,0.00000763,0.259,0.904,94.994,4
spotify:track:2KYYf8AMqT5qCj6WSqIg10,"Penas Con Rumba","¿La Calle Es Tuya?","Estopa",2004-02-24,190693,55,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:48:52Z,"flamenco,flamenco pop","Ariola",0.737,0.813,11,-6.398,0,0.0395,0.294,0.00017,0.0585,0.842,102.015,4
spotify:track:3v69iPsJjjp8rnE5WUpy2x,"Apagón","¿La Calle Es Tuya?","Estopa",2004-02-24,185840,50,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:48:57Z,"flamenco,flamenco pop","Ariola",0.61,0.772,2,-7.193,1,0.0944,0.227,0,0.0916,0.719,145.209,4
spotify:track:78dMkFd4FarAJYj7NUcutI,"Fin de Semana","¿La Calle Es Tuya?","Estopa",2004-02-24,179306,50,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:49:01Z,"flamenco,flamenco pop","Ariola",0.75,0.843,9,-7.285,0,0.0698,0.0745,0,0.139,0.86,100.022,4
spotify:track:6pWeJvzpQR1ihiUSJklOzD,"Paseo","Voces de Ultrarumba","Estopa",2005-11-16,216440,67,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:49:37Z,"flamenco,flamenco pop","Ariola",0.726,0.55,0,-9.676,1,0.0445,0.432,0,0.155,0.84,102.021,4
spotify:track:6L86t7RsfX5EHID0jmuEV2,"Quieto Parao","Más Destrangis","Estopa",2002-04-01,178746,27,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:50:34Z,"flamenco,flamenco pop","Ariola",0.453,0.822,7,-6.537,1,0.0745,0.0481,0.00277,0.223,0.726,122.569,4
spotify:track:3Aj18tBmQKLTGU3KEpbZ40,"Vacaciones","Voces de Ultrarumba","Estopa",2005-11-16,192386,63,false,azvwtt6iohg3hran3hxv47xn6,2022-04-24T18:51:25Z,"flamenco,flamenco pop","Ariola",0.738,0.803,9,-9.14,1,0.0483,0.509,0.0000152,0.163,0.968,98.016,4
spotify:track:3KjYpkaHXTqf6kccHnfVbw,"La chica de la habitacion de al lado","La Chica de la habitacion de al lado","Fran Perea",2003-10-20,197386,41,false,azvwtt6iohg3hran3hxv47xn6,2022-04-26T14:27:11Z,"","DRO/EastWest Spain",0.659,0.942,7,-2.535,1,0.0314,0.206,0.00000596,0.279,0.893,135.976,4
spotify:track:4VAnPcac5kKq2kvQovE0iX,"La vida al reves","La Chica de la habitacion de al lado","Fran Perea",2003-10-20,222773,46,false,azvwtt6iohg3hran3hxv47xn6,2022-04-26T14:27:15Z,"","DRO/EastWest Spain",0.732,0.669,7,-4.787,1,0.0296,0.373,0,0.0922,0.795,117.046,4
spotify:track:7jBzexWZEy31FXOTDHg9Zq,"Quiero abrazarte, cuando todo acabe","Quiero abrazarte, cuando todo acabe","Yo me corono;Despistaos;Paul Alone;Sinsinati;ELE;Taburete;Dani Fernández;Siete de Picas;Mi Hermano y Yo;Chlöe's Clue;Bombai;Manel Navarro;Edurne;Angy;Fran Perea;María Parrado;Nerea Rodríguez;Pablo Puyol;Lucía Gil;Edu Soto",2020-04-21,185616,51,false,azvwtt6iohg3hran3hxv47xn6,2022-04-26T14:27:18Z,"flamenco,flamenco pop,villancicos","WM Spain",0.603,0.812,2,-5.367,1,0.0353,0.0237,0,0.0789,0.57,128.032,4
spotify:track:7pjtIgGlzcJm1O1PLTEODG,"El Botellón","Los Coches Chocones","Los Desgraciaus",2013-11-04,242493,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-26T15:13:56Z,"","LEMURIA MUSIC",0.68,0.988,9,-3.965,1,0.042,0.16,0.000224,0.302,0.977,150.033,4
spotify:track:5TRYVft8GR2yXp4BbBxWjf,"Gangs Of London","Mientras No Cueste Más Trabajo","Melendi",2007-09-28,187586,38,false,azvwtt6iohg3hran3hxv47xn6,2022-04-30T20:27:56Z,"flamenco,flamenco pop","Parlophone Spain",0.595,0.936,4,-2.746,0,0.0552,0.0161,0.000544,0.141,0.783,156.056,4
spotify:track:16taQAqrrfqCwbkbKFr2OH,"La luna me sabe a poco","Besos de Perro","Marea",2002,267186,64,false,azvwtt6iohg3hran3hxv47xn6,2022-04-30T21:01:47Z,"","DRO/Spain",0.437,0.855,1,-5.172,1,0.075,0.0568,0.254,0.0429,0.584,189.856,4
spotify:track:5kQb5n1sMy5CmYTSoB5p6M,"Dolores se llamaba Lola","Ese día piensa en mí","Los Suaves",1988-05-31,311866,57,false,azvwtt6iohg3hran3hxv47xn6,2022-04-30T21:02:00Z,"","WM Spain",0.465,0.808,6,-7.995,0,0.0676,0.0311,0.0000513,0.361,0.647,85.84,4
spotify:track:7ifOnwJC0oH7cfbJQbUye1,"20 de abril","Cuentame Un Cuento","Celtas Cortos",1991-04-17,235333,67,false,azvwtt6iohg3hran3hxv47xn6,2022-04-30T21:17:11Z,"rock celta,celta","DRO/EastWest Spain",0.611,0.866,0,-5.135,1,0.0285,0.0274,0.0000289,0.278,0.826,114.016,4
spotify:track:5Zjcq47DoBhZqC5VLQ7YZj,"Pasa el canutito","Pasa el canutito","Uña Y Carne",2021-05-21,228564,42,true,azvwtt6iohg3hran3hxv47xn6,2022-04-30T22:45:29Z,"flamenco,flamenco pop","WM Spain",0.757,0.905,10,-7.138,1,0.0566,0.424,0.000189,0.058,0.934,120.087,4
spotify:track:5emHWxrUkqfANjwX3RhC0O,"Yo me drogo","Lo que el tiempo no sabe borrar","Uña Y Carne",2021-06-11,249134,48,true,azvwtt6iohg3hran3hxv47xn6,2022-04-30T22:45:42Z,"flamenco,flamenco pop","WM Spain",0.736,0.877,9,-6.952,0,0.0781,0.361,0.00000361,0.108,0.61,118.168,4
spotify:track:1sxo5g58EaisaIbKTKivrV,"Dale comba","Dale comba","Canelita",2010-05-05,273832,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-30T22:45:46Z,"flamenco,flamenco pop,flamenco urbano","Canelita Music S.L",0.846,0.893,1,-4.716,0,0.087,0.314,0.0000737,0.251,0.831,113.868,4
spotify:track:1NBwEpvIk9H0Gxukzm3duK,"Con un Porrito en la Mano","Con un Porrito en la Mano","Love Family Chile",2021-05-01,118444,0,true,azvwtt6iohg3hran3hxv47xn6,2022-04-30T22:45:51Z,"flamenco","Love Family Chile",0.625,0.455,11,-10.982,0,0.0993,0.871,0,0.434,0.725,96.396,4
spotify:track:1poDJc4fhlwQcZr9coCjai,"Juanito Juan","Juanito Juan","Canelita",2021-05-16,172287,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-30T22:46:00Z,"flamenco,flamenco pop,flamenco urbano","Canelita Music S.L",0.775,0.84,2,-3.674,1,0.0706,0.152,0.0000994,0.0679,0.832,159.921,4
spotify:track:7pf9hmiRZ207PhEFYipFca,"Mi Estrella Blanca","Maqueta 2005","Fondo Flamenco",2020-12-18,237293,14,false,azvwtt6iohg3hran3hxv47xn6,2022-04-30T22:46:06Z,"flamenco,flamenco pop","El Volcán Música",0.747,0.738,1,-5.25,1,0.122,0.724,0,0.181,0.904,88.144,4
spotify:track:1WKdQWF7CbPdrGAT1FA5Lb,"Historia De Juan Castillo","Hasta Aquí Hemos Llegado","Los Chichos;Estopa",2008-01-01,189413,51,false,azvwtt6iohg3hran3hxv47xn6,2022-04-30T22:46:10Z,"flamenco,flamenco pop","Universal Music Spain S.L.",0.603,0.874,0,-6.908,1,0.129,0.212,0.0000211,0.101,0.867,155.981,4
spotify:track:290DZJt6XKbza2ApahHdzD,"Quiero Ser Libre","Hasta Aquí Hemos Llegado","Los Chichos;Manolo Garcia",2008-01-01,221360,47,false,azvwtt6iohg3hran3hxv47xn6,2022-04-30T22:46:14Z,"flamenco,flamenco pop","Universal Music Spain S.L.",0.589,0.818,1,-4.66,0,0.0946,0.0684,0.00000124,0.0829,0.561,79.975,4
